AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-4.30,28.80,34.11,5.40,3.983,72.16,80,126,1867.5,21.41,39,-0.26,9.50,UnevenCondition,LowCongestionCondition,1
-3.70,31.50,34.21,2.70,1.288,0.00,80,115,1648.5,15.74,38,-0.28,9.52,UnevenCondition,LowCongestionCondition,1
-2.40,32.40,34.33,0.90,6.099,26.67,80,106,1309.5,12.16,37,-0.46,9.52,UnevenCondition,LowCongestionCondition,1
-1.10,33.30,34.47,0.90,8.833,77.25,80,110,1407,15.52,36,-0.55,9.54,UnevenCondition,LowCongestionCondition,1
0.90,35.10,34.65,1.80,1.0356,69.02,80,111,1512.5,14.66,36,-0.59,9.55,UnevenCondition,LowCongestionCondition,1
2.10,36.00,34.87,0.90,1.4113,17.25,79,107,1493,18.36,35,-0.66,9.58,UnevenCondition,LowCongestionCondition,1
3.00,36.90,35.07,0.90,1.2571,0.00,79,109,1496,16.08,34,-0.63,9.60,UnevenCondition,LowCongestionCondition,1
3.30,36.00,35.22,-0.90,1.4379,70.98,79,109,1525.5,16.08,34,-0.64,9.60,UnevenCondition,LowCongestionCondition,1
3.00,38.70,35.37,2.70,1.3027,66.67,79,110,1611,15.63,34,-0.64,9.61,UnevenCondition,LowCongestionCondition,1
3.50,40.50,35.55,1.80,1.1526,60.00,79,110,1682,16.08,34,-0.62,9.62,UnevenCondition,LowCongestionCondition,1
2.10,42.30,35.76,1.80,1.1153,18.04,79,107,1706.5,15.36,34,-0.59,9.63,UnevenCondition,LowCongestionCondition,1
2.30,41.40,36.00,-0.90,1.0148,0.00,78,110,1706.5,20.94,34,-0.46,9.66,UnevenCondition,LowCongestionCondition,1
1.40,40.50,36.18,-0.90,8.166,0.00,78,110,1661,20.77,34,-0.32,9.69,UnevenCondition,LowCongestionCondition,1
-0.50,39.60,36.33,-0.90,8.615,0.00,78,110,1608,20.16,34,-0.26,9.71,UnevenCondition,LowCongestionCondition,1
-2.30,37.80,36.46,-1.80,711,0.00,78,110,1553.5,18.94,34,-0.19,9.74,UnevenCondition,LowCongestionCondition,1
-2.60,37.80,36.60,0.00,575,0.00,78,109,1504,18.41,33,-0.05,9.75,UnevenCondition,LowCongestionCondition,1
-3.00,36.00,36.67,-1.80,3.941,0.00,78,109,1462.5,17.72,33,0.01,9.77,UnevenCondition,LowCongestionCondition,1
-2.40,36.00,36.72,0.00,3.011,0.00,78,108,1417.5,17.11,33,0.08,9.80,UnevenCondition,LowCongestionCondition,1
-2.00,34.20,36.75,-1.80,5.249,0.00,78,108,1368,16.74,33,-0.04,9.82,UnevenCondition,LowCongestionCondition,1
-0.30,33.30,36.78,-0.90,7.988,0.00,78,108,1332.5,16.27,33,-0.13,9.85,UnevenCondition,LowCongestionCondition,1
-1.40,32.40,36.79,-0.90,9.325,0.00,78,107,1292,15.83,32,-0.21,9.88,UnevenCondition,LowCongestionCondition,1
-1.30,31.50,36.79,-0.90,1.0245,0.00,78,107,1287.5,10.80,32,-0.12,9.90,UnevenCondition,LowCongestionCondition,1
-0.30,31.50,36.79,0.00,9.328,61.96,78,104,1286.5,13.63,32,-0.09,9.92,UnevenCondition,LowCongestionCondition,1
0.60,31.50,36.82,0.00,7.827,0.00,78,106,1268,15.44,32,-0.02,9.95,UnevenCondition,LowCongestionCondition,1
1.40,30.60,36.93,-0.90,4.742,0.00,79,106,1224.5,14.99,32,0.01,9.97,UnevenCondition,LowCongestionCondition,1
1.50,29.70,37.02,-0.90,4.378,1.18,79,106,1171.5,14.41,32,0.00,10.00,UnevenCondition,LowCongestionCondition,1
1.80,28.80,37.17,-0.90,6.417,63.53,79,108,1214,15.77,32,0.08,10.03,UnevenCondition,LowCongestionCondition,1
1.20,31.50,37.39,2.70,5.174,82.35,79,117,1387,15.77,32,0.11,10.03,UnevenCondition,LowCongestionCondition,1
0.60,35.10,37.68,3.60,6.719,78.04,79,118,1511,17.05,34,0.17,10.06,UnevenCondition,LowCongestionCondition,1
0.90,37.80,37.96,2.70,874,65.10,79,114,1622.5,17.19,36,0.18,10.09,UnevenCondition,LowCongestionCondition,1
0.80,40.50,38.20,2.70,8.531,22.35,79,108,1629,16.36,36,0.20,10.12,UnevenCondition,LowCongestionCondition,1
0.70,41.40,38.40,0.90,8.503,12.94,79,110,1629,20.33,34,0.17,10.15,UnevenCondition,LowCongestionCondition,1
-0.30,40.50,38.52,-0.90,8.631,41.18,79,106,1605.5,14.19,33,0.16,10.17,UnevenCondition,LowCongestionCondition,1
-0.60,42.30,38.67,1.80,8.226,39.61,79,106,1649.5,13.72,33,0.25,10.20,UnevenCondition,LowCongestionCondition,1
-0.60,41.40,38.77,-0.90,9.221,0.39,79,104,1659.5,19.74,32,0.20,10.24,UnevenCondition,LowCongestionCondition,1
-0.70,40.50,38.80,-0.90,9.695,0.00,79,109,1623.5,20.30,32,0.18,10.27,UnevenCondition,LowCongestionCondition,1
-0.70,39.60,38.76,-0.90,9.713,0.00,79,110,1577.5,19.97,32,0.19,10.31,UnevenCondition,LowCongestionCondition,1
-1.30,38.70,38.64,-0.90,1.1106,0.00,79,109,1537,19.11,32,0.12,10.36,UnevenCondition,LowCongestionCondition,1
-2.10,36.90,38.44,-1.80,1.2594,0.00,79,109,1503,18.58,32,0.07,10.40,UnevenCondition,LowCongestionCondition,1
-2.50,36.00,38.22,-0.90,1.1653,0.00,79,108,1454.5,17.72,32,0.05,10.44,UnevenCondition,LowCongestionCondition,1
-3.10,35.10,37.99,-0.90,1.0583,0.00,79,108,1420.5,17.47,32,0.02,10.48,UnevenCondition,LowCongestionCondition,1
-2.50,35.10,37.74,0.00,9.778,50.20,79,106,1446,13.30,32,-0.08,10.51,UnevenCondition,LowCongestionCondition,1
1.30,42.30,50.37,-3.60,3.536,94.12,46,111,1269,15.97,18,-1.43,14.68,FullOfHolesCondition,LowCongestionCondition,1
1.60,42.30,50.46,0.00,2.453,96.08,46,117,1269,17.24,19,-1.41,14.68,FullOfHolesCondition,LowCongestionCondition,1
2.20,42.30,50.55,0.00,684,91.76,46,121,1331.5,18.47,21,-1.40,14.60,FullOfHolesCondition,LowCongestionCondition,1
3.80,45.90,50.74,3.60,1.415,87.84,46,121,1396,20.44,23,-1.29,14.54,FullOfHolesCondition,LowCongestionCondition,1
1.00,47.70,50.80,1.80,2.676,85.10,46,125,1468.5,22.47,25,-1.15,14.47,FullOfHolesCondition,LowCongestionCondition,1
1.60,50.40,50.85,2.70,4.091,24.71,46,129,1525.5,23.86,26,-1.01,14.41,FullOfHolesCondition,LowCongestionCondition,1
2.10,52.20,50.89,1.80,6.151,0.00,46,113,1550,19.88,25,-1.07,14.34,FullOfHolesCondition,LowCongestionCondition,1
4.70,52.20,50.91,0.00,291,0.00,46,107,1500,19.05,22,-1.26,14.28,FullOfHolesCondition,LowCongestionCondition,1
5.90,50.40,50.88,-1.80,5.796,0.00,47,106,1152,9.97,20,-1.41,14.16,FullOfHolesCondition,LowCongestionCondition,1
2.40,45.90,50.79,-4.50,7.021,21.96,47,103,767.5,5.36,20,-1.50,13.97,FullOfHolesCondition,LowCongestionCondition,1
2.00,38.70,50.58,-7.20,9.425,33.73,47,103,786.5,5.33,19,-1.48,13.83,FullOfHolesCondition,LowCongestionCondition,1
1.60,34.20,50.37,-4.50,1.1749,24.31,47,102,1321.5,15.86,19,-1.40,13.83,FullOfHolesCondition,LowCongestionCondition,1
-0.50,32.40,50.13,-1.80,1.1951,1.96,47,104,1248,15.52,18,-1.27,13.83,FullOfHolesCondition,LowCongestionCondition,1
0.60,30.60,49.84,-1.80,1.1345,90.98,47,109,1242.5,16.77,19,-1.01,13.82,FullOfHolesCondition,LowCongestionCondition,1
1.80,30.60,49.56,0.00,7.382,90.59,47,117,1377,19.24,21,-0.90,13.82,FullOfHolesCondition,LowCongestionCondition,1
1.20,32.40,49.35,1.80,6.533,83.92,48,122,1494,22.44,21,-0.66,13.82,FullOfHolesCondition,LowCongestionCondition,1
1.20,35.10,49.18,2.70,604,79.61,48,127,1605.5,23.16,23,-0.54,13.81,FullOfHolesCondition,LowCongestionCondition,1
0.20,38.70,49.15,3.60,5.395,76.08,48,130,1736,23.16,25,-0.34,13.81,FullOfHolesCondition,LowCongestionCondition,1
-0.20,38.70,49.08,0.00,761,32.94,48,112,1739,23.66,27,-0.35,13.80,FullOfHolesCondition,LowCongestionCondition,1
-0.90,43.20,49.05,4.50,906,0.00,48,109,1662.5,23.13,25,-0.38,13.78,FullOfHolesCondition,LowCongestionCondition,1
-0.60,42.30,48.93,-0.90,1.3086,2.35,48,106,866,21.72,22,-0.41,13.77,FullOfHolesCondition,LowCongestionCondition,1
0.50,38.70,48.75,-3.60,1.5024,29.02,48,103,866,6.99,21,-0.53,13.71,FullOfHolesCondition,LowCongestionCondition,1
1.40,34.20,48.39,-4.50,1.7541,36.47,48,103,830.5,06.08,20,-0.56,13.62,FullOfHolesCondition,LowCongestionCondition,1
0.90,28.80,47.94,-5.40,1.938,31.37,48,103,754,5.27,20,-0.66,13.54,FullOfHolesCondition,LowCongestionCondition,1
1.30,21.60,47.28,-7.20,1.9766,34.51,49,103,779.5,5.27,20,-0.98,13.52,FullOfHolesCondition,LowCongestionCondition,1
1.10,14.40,46.45,-7.20,1.9792,33.73,49,103,782,5.16,19,-1.01,13.54,FullOfHolesCondition,LowCongestionCondition,1
2.20,7.20,45.51,-7.20,2.0855,35.29,49,103,780.5,5.33,19,-1.02,13.58,FullOfHolesCondition,LowCongestionCondition,1
2.30,2.70,44.41,-4.50,1.9928,32.94,49,103,781.5,5.36,19,-0.93,13.58,FullOfHolesCondition,LowCongestionCondition,1
2.90,0.00,43.29,-2.70,1.899,32.94,49,103,780,5.30,19,-0.74,13.58,FullOfHolesCondition,LowCongestionCondition,1
2.60,0.00,42.19,0.00,1.7992,33.73,49,103,778,5.24,19,-0.64,13.58,FullOfHolesCondition,LowCongestionCondition,1
2.20,0.00,41.13,0.00,1.769,35.69,49,103,781,5.27,19,-0.59,13.58,FullOfHolesCondition,LowCongestionCondition,1
2.50,0.00,40.05,0.00,1.4724,34.90,49,103,778,5.44,19,-0.59,13.58,FullOfHolesCondition,LowCongestionCondition,1
1.80,0.00,38.97,0.00,1.4457,34.51,49,103,778.5,5.47,19,-0.67,13.58,FullOfHolesCondition,LowCongestionCondition,1
1.60,0.00,37.89,0.00,1.4216,35.69,49,103,776.5,5.36,19,-0.81,13.58,FullOfHolesCondition,LowCongestionCondition,1
1.60,0.00,36.84,0.00,1.4914,34.12,49,103,776.5,5.38,19,-0.87,13.58,FullOfHolesCondition,LowCongestionCondition,1
0.20,0.00,35.82,0.00,1.4075,34.90,49,103,797.5,5.49,19,-1.03,13.58,FullOfHolesCondition,LowCongestionCondition,1
0.10,0.00,34.80,0.00,1.4381,51.37,50,103,703,5.49,19,-1.08,13.58,FullOfHolesCondition,LowCongestionCondition,1
0.40,0.00,33.84,0.00,1.444,73.73,50,103,748.5,6.36,19,-1.20,13.63,FullOfHolesCondition,LowCongestionCondition,1
0.50,1.80,32.98,1.80,1.1484,85.88,50,103,769.5,8.36,19,-1.09,13.66,FullOfHolesCondition,LowCongestionCondition,1
-0.20,5.40,32.19,3.60,9.879,86.67,50,106,1511.5,8.36,19,-0.96,13.66,FullOfHolesCondition,LowCongestionCondition,1
-0.10,10.80,31.66,5.40,8.307,0.00,50,106,889.5,18.63,19,-0.89,13.70,FullOfHolesCondition,LowCongestionCondition,1
0.00,14.40,31.20,3.60,7.043,26.27,50,103,828.5,8.11,19,-0.78,13.71,FullOfHolesCondition,LowCongestionCondition,1
-0.10,13.50,30.79,-0.90,4.629,67.06,50,103,884.5,5.99,19,-0.64,13.71,FullOfHolesCondition,LowCongestionCondition,1
-0.40,13.50,30.42,0.00,2.713,34.51,50,103,884.5,7.69,19,-0.59,13.71,FullOfHolesCondition,LowCongestionCondition,1
0.20,14.40,30.06,0.90,1.551,36.08,50,103,891,6.63,18,-0.54,13.70,FullOfHolesCondition,LowCongestionCondition,1
0.10,14.40,29.67,0.00,1.472,38.04,50,103,859,5.69,18,-0.52,13.70,FullOfHolesCondition,LowCongestionCondition,1
-0.50,13.50,29.20,-0.90,945,35.29,50,103,894,6.33,18,-0.47,13.71,FullOfHolesCondition,LowCongestionCondition,1
-0.80,12.60,28.69,-0.90,2.799,34.12,50,103,776.5,5.30,19,-0.67,13.72,FullOfHolesCondition,LowCongestionCondition,1
-0.40,8.10,28.05,-4.50,3.186,35.29,50,103,779.5,5.44,19,-0.72,13.76,FullOfHolesCondition,LowCongestionCondition,1
-0.80,3.60,27.30,-4.50,2.931,61.18,50,103,774,5.38,19,-0.70,13.80,FullOfHolesCondition,LowCongestionCondition,1
-1.30,2.70,26.52,-0.90,2.958,61.18,50,103,696,5.58,19,-0.70,13.95,FullOfHolesCondition,LowCongestionCondition,1
-0.90,2.70,25.74,0.00,1.298,89.41,50,103,778,11.63,19,-0.58,14.07,FullOfHolesCondition,LowCongestionCondition,1
-0.70,2.70,24.94,0.00,1.901,78.43,50,110,1605,21.97,19,-0.63,14.15,FullOfHolesCondition,LowCongestionCondition,1
-1.00,6.30,24.18,3.60,1.755,0.00,50,108,1129.5,11.49,20,-0.54,14.17,FullOfHolesCondition,LowCongestionCondition,1
-0.90,15.30,23.56,9.00,601,100.00,51,104,1138,15.05,19,-0.48,14.19,FullOfHolesCondition,LowCongestionCondition,1
-0.60,18.00,23.01,2.70,143,85.88,51,113,1432.5,21.33,20,-0.34,14.19,FullOfHolesCondition,LowCongestionCondition,1
-0.40,23.40,22.57,5.40,-369,72.94,51,124,1728,23.94,23,-0.24,14.19,FullOfHolesCondition,LowCongestionCondition,1
0.00,27.90,22.21,4.50,-795,68.63,51,126,2024.5,23.44,25,-0.31,14.18,FullOfHolesCondition,LowCongestionCondition,1
0.10,31.50,21.97,3.60,1.725,0.00,51,108,746.5,7.19,25,-0.46,14.08,FullOfHolesCondition,LowCongestionCondition,1
0.40,31.50,21.73,0.00,1.848,96.86,51,107,1345.5,17.80,23,-0.53,14.07,FullOfHolesCondition,LowCongestionCondition,1
-0.30,32.40,21.57,0.90,633,78.43,51,117,1471,20.72,21,-0.49,14.10,FullOfHolesCondition,LowCongestionCondition,1
-0.70,36.00,21.46,3.60,295,77.65,51,122,1585.5,20.72,22,-0.44,14.10,FullOfHolesCondition,LowCongestionCondition,1
-0.50,36.00,21.36,0.00,133,75.29,51,125,1725,21.61,24,-0.50,14.10,FullOfHolesCondition,LowCongestionCondition,0
-1.00,41.40,21.28,5.40,-6,69.02,51,121,1800,21.94,26,-0.51,14.10,FullOfHolesCondition,LowCongestionCondition,0
-1.30,41.40,21.18,0.00,591,18.04,51,106,837.5,18.11,25,-0.44,14.07,FullOfHolesCondition,LowCongestionCondition,0
-1.90,44.10,21.07,2.70,11,92.16,51,110,1324,10.63,23,-0.39,14.00,FullOfHolesCondition,LowCongestionCondition,0
-1.80,45.00,20.95,0.90,-357,99.22,51,122,1324,17.61,22,-0.33,13.98,FullOfHolesCondition,LowCongestionCondition,0
-2.50,46.80,20.86,1.80,-1.605,89.41,51,130,1425,21.30,24,-0.02,13.97,FullOfHolesCondition,LowCongestionCondition,0
-2.10,49.50,20.85,2.70,-2.432,84.71,51,130,1503.5,23.52,27,0.02,13.97,FullOfHolesCondition,LowCongestionCondition,1
-2.10,52.20,20.95,2.70,-2.369,78.82,51,134,1586.5,25.55,29,-0.03,13.96,FullOfHolesCondition,LowCongestionCondition,1
-2.00,54.90,21.22,2.70,-1.872,80.00,51,139,1665.5,25.49,31,-0.01,13.95,FullOfHolesCondition,LowCongestionCondition,1
-2.60,55.80,21.58,0.90,-88,72.94,52,138,1750.5,25.13,32,-0.07,13.94,FullOfHolesCondition,LowCongestionCondition,1
-2.50,52.20,21.91,-3.60,-991,72.94,52,135,1816.5,23.58,32,-0.07,13.97,FullOfHolesCondition,LowCongestionCondition,1
-3.40,58.50,22.38,6.30,-652,72.16,52,128,1859.5,20.16,31,-0.21,14.05,FullOfHolesCondition,LowCongestionCondition,1
-3.20,62.10,22.90,3.60,1.634,7.45,52,112,1844.5,24.41,26,-0.37,14.13,FullOfHolesCondition,LowCongestionCondition,1
-3.40,62.10,23.40,0.00,1.257,0.00,52,110,1793,23.80,24,-0.40,14.17,FullOfHolesCondition,LowCongestionCondition,1
-3.10,61.20,23.83,-0.90,454,0.00,52,109,1750,22.97,23,-0.56,14.19,FullOfHolesCondition,LowCongestionCondition,1
-3.40,59.40,24.18,-1.80,1.422,0.00,52,109,1707.5,22.19,22,-0.45,14.15,FullOfHolesCondition,LowCongestionCondition,1
-3.00,58.50,24.51,-0.90,759,0.00,53,108,1652.5,21.52,22,-0.41,14.10,FullOfHolesCondition,LowCongestionCondition,1
-3.00,56.70,24.73,-1.80,3.673,47.06,53,110,1654.5,20.24,22,-0.32,14.06,FullOfHolesCondition,LowCongestionCondition,1
-2.50,55.80,24.96,-0.90,4.008,56.08,53,111,1682.5,21.69,22,-0.50,14.03,FullOfHolesCondition,LowCongestionCondition,1
-2.30,56.70,25.26,0.90,4.179,1.57,53,108,1647.5,21.41,22,-0.60,13.99,FullOfHolesCondition,LowCongestionCondition,1
-1.20,55.80,25.62,-0.90,5.424,0.00,53,107,1601.5,20.77,22,-0.64,13.94,FullOfHolesCondition,LowCongestionCondition,1
-0.80,54.90,26.05,-0.90,6.065,0.00,53,107,1562,20.77,21,-0.59,13.91,FullOfHolesCondition,LowCongestionCondition,1
-1.20,53.10,26.58,-1.80,5.302,72.55,54,111,1564,20.27,21,-0.44,13.91,FullOfHolesCondition,LowCongestionCondition,1
-0.20,53.10,27.22,0.00,4.373,65.10,54,110,1601,18.52,21,-0.53,13.86,FullOfHolesCondition,LowCongestionCondition,1
-0.10,54.00,28.00,0.90,6.598,17.25,54,107,1588.5,16.30,22,-0.60,13.79,FullOfHolesCondition,LowCongestionCondition,1
0.00,58.50,19.84,0.90,-1.025,0.00,33,107,1735.5,23.63,22,-0.37,17.03,FullOfHolesCondition,LowCongestionCondition,1
0.00,57.60,20.07,-0.90,-10.165,0.00,33,107,1700,22.47,19,-0.35,16.98,FullOfHolesCondition,LowCongestionCondition,1
-1.00,56.70,20.28,-0.90,-7.827,0.00,34,106,1660.5,21.63,18,-0.26,16.94,FullOfHolesCondition,LowCongestionCondition,1
-1.00,55.80,20.50,-0.90,-206,0.00,34,105,1599.5,20.80,17,-0.45,16.90,FullOfHolesCondition,LowCongestionCondition,1
-1.00,55.80,20.77,0.00,-1.125,0.00,34,105,1519,19.63,16,-0.47,16.85,FullOfHolesCondition,LowCongestionCondition,1
-1.00,52.20,21.01,-3.60,-2.246,0.00,34,104,1438,18.11,16,-0.45,16.80,FullOfHolesCondition,LowCongestionCondition,1
-1.40,48.60,21.24,-3.60,-1.206,0.00,34,104,1408.5,17.74,15,-0.52,16.76,FullOfHolesCondition,LowCongestionCondition,1
-1.10,46.80,21.49,-1.80,-203,0.00,34,104,1361,17.22,15,-0.52,16.71,FullOfHolesCondition,LowCongestionCondition,1
0.10,45.90,21.76,-0.90,1.361,0.00,35,103,1316,16.72,15,-0.61,16.67,FullOfHolesCondition,LowCongestionCondition,1
1.40,44.10,22.18,-1.80,-63,1.57,35,103,1338.5,14.19,15,-0.61,16.60,FullOfHolesCondition,LowCongestionCondition,1
0.60,45.00,22.71,0.90,-34,87.45,35,107,1305,17.16,15,-0.67,16.56,FullOfHolesCondition,LowCongestionCondition,1
1.00,45.00,23.32,0.00,-465,86.27,35,113,1356.5,18.83,17,-0.75,16.53,FullOfHolesCondition,LowCongestionCondition,1
0.00,46.80,24.03,1.80,-136,81.18,35,116,1426.5,20.66,19,-0.84,16.51,FullOfHolesCondition,LowCongestionCondition,1
0.00,46.80,24.78,0.00,318,81.57,35,120,1492.5,22.33,20,-0.80,16.50,FullOfHolesCondition,LowCongestionCondition,1
0.50,50.40,25.62,3.60,-472,78.82,36,123,1542.5,23.33,20,-0.93,16.48,FullOfHolesCondition,LowCongestionCondition,1
-0.10,52.20,26.49,1.80,-569,77.65,36,125,1610,23.86,22,-0.87,16.47,FullOfHolesCondition,LowCongestionCondition,1
-0.30,52.20,27.36,0.00,648,76.47,36,127,1659,23.86,23,-0.75,16.47,FullOfHolesCondition,LowCongestionCondition,1
-0.70,55.80,28.29,3.60,1.735,74.12,36,126,1722.5,24.24,24,-0.69,16.45,FullOfHolesCondition,LowCongestionCondition,1
-2.20,56.70,29.23,0.90,1.222,17.25,36,111,1691,24.05,25,-0.73,16.42,FullOfHolesCondition,LowCongestionCondition,1
-5.70,56.70,30.18,0.00,2.581,0.00,36,107,1649.5,22.91,22,-0.77,16.39,FullOfHolesCondition,LowCongestionCondition,1
-6.00,55.80,31.11,-0.90,2.009,0.00,36,106,1604.5,21.77,19,-0.73,16.36,FullOfHolesCondition,LowCongestionCondition,1
-5.30,54.90,32.02,-0.90,3.152,0.00,37,105,1604.5,21.05,18,-0.76,16.33,FullOfHolesCondition,LowCongestionCondition,1
-6.50,52.20,32.89,-2.70,1.956,0.00,37,105,1544.5,20.11,17,-0.84,16.30,FullOfHolesCondition,LowCongestionCondition,1
-7.30,49.50,33.72,-2.70,1.612,0.00,37,105,1466,18.58,17,-0.85,16.27,FullOfHolesCondition,LowCongestionCondition,1
-6.20,46.80,34.50,-2.70,667,0.00,37,104,1369,17.22,16,-0.92,16.23,FullOfHolesCondition,LowCongestionCondition,1
-6.40,44.10,35.23,-2.70,1.742,5.10,37,104,1284,16.13,16,-0.89,16.19,FullOfHolesCondition,LowCongestionCondition,1
-6.90,40.50,35.91,-3.60,2.026,51.76,37,103,1196,11.16,16,-0.91,16.11,FullOfHolesCondition,LowCongestionCondition,1
-6.90,39.60,36.57,-0.90,2.104,78.82,37,102,1166.5,15.05,15,-0.89,16.08,FullOfHolesCondition,LowCongestionCondition,1
-3.20,36.90,37.18,-2.70,2.348,78.82,38,107,1209.5,15.83,16,-0.73,16.05,FullOfHolesCondition,LowCongestionCondition,1
-3.00,36.90,37.80,0.00,2.788,92.94,38,110,1258.5,16.91,17,-0.68,16.03,FullOfHolesCondition,LowCongestionCondition,1
-2.80,34.20,38.37,-2.70,3.822,89.80,38,114,1331,18.02,18,-0.71,16.01,FullOfHolesCondition,LowCongestionCondition,1
-1.80,44.10,39.10,9.90,5.343,85.88,38,117,1391.5,19.47,20,-0.71,15.99,FullOfHolesCondition,LowCongestionCondition,1
-0.80,47.70,39.90,3.60,3.803,82.75,38,120,1451.5,21.22,21,-0.79,15.97,FullOfHolesCondition,LowCongestionCondition,1
-1.20,49.50,40.72,1.80,2.499,78.43,38,121,1510,21.74,22,-0.89,15.96,FullOfHolesCondition,LowCongestionCondition,1
-0.70,51.30,41.58,1.80,4.166,40.39,38,113,1559,20.24,21,-0.82,15.94,FullOfHolesCondition,LowCongestionCondition,1
0.30,52.20,42.45,0.90,5.329,0.00,38,106,1512,19.16,19,-0.95,15.91,FullOfHolesCondition,LowCongestionCondition,1
0.60,51.30,43.30,-0.90,5.754,0.00,39,105,1416.5,17.77,17,-1.15,15.88,FullOfHolesCondition,LowCongestionCondition,1
1.20,51.30,44.05,0.00,7.261,0.00,39,104,1309.5,16.41,17,-1.35,15.85,FullOfHolesCondition,LowCongestionCondition,1
1.50,46.80,44.59,-4.50,798,2.75,39,104,1240,15.77,17,-1.47,15.82,FullOfHolesCondition,LowCongestionCondition,1
1.50,46.80,45.12,0.00,7.131,5.49,39,103,1188.5,15.77,16,-1.50,15.82,FullOfHolesCondition,LowCongestionCondition,1
2.10,47.70,45.64,0.90,6.495,9.41,39,103,1147.5,10.97,16,-1.58,15.75,FullOfHolesCondition,LowCongestionCondition,1
1.30,47.70,46.09,0.00,5.354,74.51,39,102,1066,8.38,16,-1.66,15.63,FullOfHolesCondition,LowCongestionCondition,1
1.30,45.00,46.42,-2.70,5.577,94.12,40,106,1147.5,13.36,16,-1.47,15.60,FullOfHolesCondition,LowCongestionCondition,1
2.70,45.00,46.75,0.00,532,99.61,40,111,1147.5,15.08,16,-1.37,15.58,FullOfHolesCondition,LowCongestionCondition,1
1.30,40.50,46.95,-4.50,4.769,99.22,40,115,1228.5,16.49,17,-1.24,15.56,FullOfHolesCondition,LowCongestionCondition,1
-0.20,43.20,47.19,2.70,3.627,92.16,40,121,1326,18.36,19,-1.16,15.55,FullOfHolesCondition,LowCongestionCondition,1
0.00,45.00,47.44,1.80,2.897,89.02,40,121,1415,21.13,21,-1.03,15.54,FullOfHolesCondition,LowCongestionCondition,1
-1.10,49.50,47.76,4.50,493,84.71,40,126,1497,23.44,23,-1.20,15.54,FullOfHolesCondition,LowCongestionCondition,1
-1.40,49.50,48.07,0.00,31,80.78,40,131,1584.5,25.66,25,-1.18,15.54,FullOfHolesCondition,LowCongestionCondition,1
-1.50,55.80,48.42,6.30,762,77.65,40,138,1687.5,28.83,28,-1.11,15.55,FullOfHolesCondition,LowCongestionCondition,1
-1.70,55.80,48.76,0.00,-945,77.65,40,144,1772.5,31.44,31,-1.19,15.56,FullOfHolesCondition,LowCongestionCondition,1
-1.40,61.20,49.20,5.40,-2.274,77.65,41,145,1846.5,28.05,33,-1.22,15.55,FullOfHolesCondition,LowCongestionCondition,1
-3.70,63.90,49.54,2.70,-2.376,76.47,41,140,1924,28.08,32,-1.19,15.54,FullOfHolesCondition,LowCongestionCondition,1
-2.70,63.90,49.83,0.00,-838,74.90,41,139,1994,26.66,32,-1.12,15.53,FullOfHolesCondition,LowCongestionCondition,1
-1.40,68.40,50.16,4.50,-92,23.92,41,114,1947,27.11,27,-1.05,15.51,FullOfHolesCondition,LowCongestionCondition,1
-1.80,67.50,50.46,-0.90,534,0.00,41,111,1958.5,26.08,23,-0.94,15.50,FullOfHolesCondition,LowCongestionCondition,1
-2.20,65.70,50.71,-1.80,-405,0.00,41,110,1896.5,25.55,22,-0.84,15.48,FullOfHolesCondition,LowCongestionCondition,1
-2.10,63.90,50.88,-1.80,-0.41,69.41,41,116,1902.5,23.33,22,-0.84,15.46,FullOfHolesCondition,LowCongestionCondition,1
-2.30,64.80,51.06,0.90,-2.427,59.61,42,118,1925.5,21.83,23,-0.79,15.42,FullOfHolesCondition,LowCongestionCondition,1
-2.10,64.80,51.18,0.00,-4.498,23.53,42,111,1868,25.36,23,-0.94,15.41,FullOfHolesCondition,LowCongestionCondition,1
-3.20,64.80,51.28,0.00,-4.751,0.00,42,109,1863.5,24.63,22,-0.96,15.39,FullOfHolesCondition,LowCongestionCondition,1
-2.70,63.00,51.37,-1.80,-3.539,0.00,42,109,1801,24.63,21,-0.84,15.39,FullOfHolesCondition,LowCongestionCondition,1
-2.20,61.20,51.45,-1.80,-2.386,0.00,43,108,1746.5,23.80,20,-0.97,15.38,FullOfHolesCondition,LowCongestionCondition,1
-2.20,61.20,51.54,0.00,-1.372,0.00,43,107,1688,23.13,20,-1.10,15.36,FullOfHolesCondition,LowCongestionCondition,1
-1.80,57.60,51.57,-3.60,419,0.00,43,107,1601.5,22.13,19,-1.28,15.35,FullOfHolesCondition,LowCongestionCondition,1
-1.00,53.10,51.58,-4.50,-108,0.00,43,106,1601.5,20.33,19,-1.33,15.33,FullOfHolesCondition,LowCongestionCondition,1
-1.00,53.10,51.66,0.00,-1.797,22.75,43,103,1146,8.55,19,-1.56,15.19,FullOfHolesCondition,LowCongestionCondition,1
-0.80,42.30,51.58,-10.80,-489,32.55,43,103,774.5,5.49,18,-1.44,15.00,FullOfHolesCondition,LowCongestionCondition,1
